40,36,30,33,27,25,11/24/2022
14,42,28,20,37,26,11/26/2022
15,37,19,38,16,18,11/29/2022
24,03,18,20,28,04,12/1/2022
19,32,22,34,10,09,12/3/2022
08,19,29,25,02,41,12/6/2022
11,39,10,09,22,29,12/8/2022
15,07,28,16,13,04,12/10/2022
03,33,34,02,30,31,12/13/2022
18,28,01,27,21,29,12/15/2022
03,17,38,23,41,04,12/17/2022
42,13,09,15,24,32,12/20/2022
08,41,33,16,05,19,12/22/2022
42,17,04,40,08,09,12/24/2022
37,16,26,03,42,10,12/27/2022
27,05,26,31,19,09,12/29/2022
01,21,27,03,07,17,12/31/2022
40,25,28,13,36,39,1/3/2023
36,37,32,15,39,09,1/5/2023
18,13,39,35,06,05,1/7/2023
16,08,01,29,04,26,1/10/2023
07,42,20,05,33,31,1/12/2023
41,12,31,37,34,05,1/14/2023
34,24,02,06,33,07,1/17/2023
23,05,29,01,31,11,1/19/2023
15,19,25,09,32,11,1/21/2023
14,40,30,35,42,03,1/24/2023
05,12,18,24,04,17,1/26/2023
14,01,26,37,20,23,1/28/2023
31,41,29,25,20,08,1/31/2023
02,27,16,29,04,19,2/2/2023
24,30,01,27,04,23,2/4/2023
30,21,14,27,22,42,2/7/2023
21,18,28,20,26,17,2/9/2023
01,35,21,39,34,19,2/11/2023
26,16,13,10,39,19,2/14/2023
42,31,38,35,02,27,2/16/2023
20,25,21,33,39,36,2/18/2023
36,16,39,30,41,03,2/21/2023
26,02,20,41,21,40,2/23/2023
37,32,28,09,34,19,2/25/2023
26,14,11,08,07,22,2/28/2023
21,09,23,28,19,36,3/2/2023
03,06,26,37,35,18,3/4/2023
34,42,03,07,16,05,3/7/2023
06,18,26,29,17,11,3/9/2023
03,09,12,33,22,18,3/11/2023
30,38,02,36,29,13,3/14/2023
15,18,21,17,34,35,3/16/2023
37,34,35,13,08,12,3/18/2023
03,02,13,19,23,24,3/21/2023
33,16,05,22,15,37,3/23/2023
20,33,17,39,34,07,3/25/2023
05,35,42,02,22,20,3/28/2023
